id,link
255379,https://www.pluralsight.com/courses/exam-alert-design-business-continuity-microsoft-azure
255386,https://www.pluralsight.com/courses/planning-traditional-project-environments
255406,https://www.pluralsight.com/courses/performing-administrative-tasks-databricks-sql
255408,https://www.pluralsight.com/courses/okta-administration-practical-admin-task-review-cert
255410,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-design-data-integration
255411,https://www.pluralsight.com/courses/docker-security-implementing
255412,https://www.pluralsight.com/courses/advanced-salesforce-data-sharing-security-administration-cert
255418,https://www.pluralsight.com/courses/networking-google-cloud-hybrid-connectivity-network-management-6
255419,https://www.pluralsight.com/courses/closing-out-project-work
255425,https://www.pluralsight.com/courses/data-management-tools-databricks
255426,https://www.pluralsight.com/courses/risk-management-strategy-terrascan
255428,https://www.pluralsight.com/courses/deliverability-salesforce-marketing-cloud-cert
255429,https://www.pluralsight.com/courses/ibm-security-qradar-architecture-deployment
255430,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-design-migrations
255436,https://www.pluralsight.com/courses/leveraging-timely-onpremises-data-with-power-bi
255442,https://www.pluralsight.com/courses/implement-jit-jea-administration-windows-server-2019
255447,https://www.pluralsight.com/courses/splunk-8-configuring-administering-splunk-indexer-clusters
255451,https://www.pluralsight.com/courses/cct-data-center-service-related-knowledge-cert
255452,https://www.pluralsight.com/courses/google-cloud-fundamentals-azure-professionals
255457,https://www.pluralsight.com/courses/exam-alert-design-infrastructure-microsoft-azure
255468,https://www.pluralsight.com/courses/network-discovery-enumeration-powershell
255472,https://www.pluralsight.com/courses/power-apps-demonstrating-business-value
255477,https://www.pluralsight.com/courses/getting-started-itil-4-specialist-amcs
255481,https://www.pluralsight.com/courses/microsoft-teams-developing-applications
255483,https://www.pluralsight.com/courses/microsoft-azure-sourcing-data
255499,https://www.pluralsight.com/courses/okta-administration-security-cert
255508,https://www.pluralsight.com/courses/talent-transformation-101-change-management-part-3
255515,https://www.pluralsight.com/courses/networking-google-cloud-hybrid-connectivity-network-management-7
255516,https://www.pluralsight.com/courses/hybrid-cloud-modernizing-applications-anthos
255517,https://www.pluralsight.com/courses/machine-learning-enterprise-2
255518,https://www.pluralsight.com/courses/multi-cluster-multi-cloud-anthos
255519,https://www.pluralsight.com/courses/anthos-bare-metal
255520,https://www.pluralsight.com/courses/preparing-professional-cloud-security-engineer-journey-4
255530,https://www.pluralsight.com/courses/misp-threat-intelligence
255531,https://www.pluralsight.com/courses/natural-language-processing-google-cloud
255532,https://www.pluralsight.com/courses/teams-calling
255533,https://www.pluralsight.com/courses/building-no-code-apps-appsheet-automation
255534,https://www.pluralsight.com/courses/building-resilient-streaming-analytics-systems-google-cloud-1
255535,https://www.pluralsight.com/courses/building-batch-data-pipelines-google-cloud
255536,https://www.pluralsight.com/courses/modernizing-data-lakes-data-warehouses-google-cloud-2
255537,https://www.pluralsight.com/courses/google-cloud-big-data-machine-learning-fundamentals-1
255542,https://www.pluralsight.com/courses/dot-net-6-applications-cross-platform-tooling
255553,https://www.pluralsight.com/courses/msft-teams-voice-engineer-plan-configure-phone-cert
255556,https://www.pluralsight.com/courses/microsoft-teams-troubleshooting-meetings-live-events-cert
255557,https://www.pluralsight.com/courses/microsoft-teams-skype-federation-issues-troubleshooting-cert
255558,https://www.pluralsight.com/courses/ms-720-microsoft-teams-voice-engineer-exam-intro-cert
255560,https://www.pluralsight.com/courses/domain-areas-iiba-cbda-certification
255579,https://www.pluralsight.com/courses/openshift-configuring-storage
255583,https://www.pluralsight.com/courses/junos-os-high-availability
255586,https://www.pluralsight.com/courses/data-analysis-ctia-cert
255589,https://www.pluralsight.com/courses/automated-configuration-tool-virtual-apps-desktops
255593,https://www.pluralsight.com/courses/deep-learning-application-healthcare
255598,https://www.pluralsight.com/courses/establish-team-goals-roles-guidelines
255604,https://www.pluralsight.com/courses/cisco-core-security-describing-configuring-vpns
255607,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-design-governance
255608,https://www.pluralsight.com/courses/ai-law-implementing-trustworthy-ai
255612,https://www.pluralsight.com/courses/spring-boot-development-configuration-deployment
255613,https://www.pluralsight.com/courses/openshift-cluster-securing
255619,https://www.pluralsight.com/courses/preparing-professional-cloud-security-engineer-journey-3
255621,https://www.pluralsight.com/courses/smart-analytics-machine-learning-ai-google-cloud-1
255638,https://www.pluralsight.com/courses/openshift-nodes-workloads-managing
255640,https://www.pluralsight.com/courses/identity-management-authentication-access-control-pfsense
255642,https://www.pluralsight.com/courses/os-analysis-osquery
255643,https://www.pluralsight.com/courses/extensions-frameworks-integrations-used-zeek
255644,https://www.pluralsight.com/courses/writing-zeek-rules
255645,https://www.pluralsight.com/courses/deploy-citrix-virtual-apps-desktops-service-microsoft-azure
255656,https://www.pluralsight.com/courses/icagile-agile-fundamentals-knowledge-practice
255657,https://www.pluralsight.com/courses/it-professional-operational-procedures-cert
255660,https://www.pluralsight.com/courses/salesforce-administration-productivity-collaboration-cert
255662,https://www.pluralsight.com/courses/openshift-implementing-networking
255663,https://www.pluralsight.com/courses/salesforce-administration-data-analytics-management-cert
255683,https://www.pluralsight.com/courses/privilege-escalation-sharpup
255691,https://www.pluralsight.com/courses/ng-conf-2021-session-28
255692,https://www.pluralsight.com/courses/splunk-9-installation-configuration
255698,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-preparing-az-303-exam
255700,https://www.pluralsight.com/courses/app-deployment-debugging-performance-7
255701,https://www.pluralsight.com/courses/google-cloud-big-data-machine-learning-fundamentals-2
255702,https://www.pluralsight.com/courses/achieving-advanced-insights-bigquery-1
255716,https://www.pluralsight.com/courses/icagile-icp-asd-evolving-architecture-design
255719,https://www.pluralsight.com/courses/fundamentals-citrix-virtual-apps-desktops
255724,https://www.pluralsight.com/courses/fundamentals-citrix-application-delivery-controller-adc
255726,https://www.pluralsight.com/courses/perl-5-big-picture
255732,https://www.pluralsight.com/courses/exploring-preparing-data-bigquery-1
255733,https://www.pluralsight.com/courses/recognizing-surviving-emotionally-toxic-workplace
255747,https://www.pluralsight.com/courses/ethical-hacking-penetration-testing
255751,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-implement-virtual-machine-strategy
255758,https://www.pluralsight.com/courses/troubleshooting-microsoft-teams-ms-740-exam-introduction-cert
255764,https://www.pluralsight.com/courses/getting-started-application-development-6
255767,https://www.pluralsight.com/courses/jakarta-ee-9-rabbitmq-messaging
255771,https://www.pluralsight.com/courses/sentiment-classification-recurrent-neural-networks
255776,https://www.pluralsight.com/courses/big-data-ldn-2020-your-data-journey
255777,https://www.pluralsight.com/courses/implement-image-recognition-convolutional-neural-network
255778,https://www.pluralsight.com/courses/win-11-desktop-admin-system-maintenance-troubleshooting
255786,https://www.pluralsight.com/courses/fundamentals-citrix-gateway
255791,https://www.pluralsight.com/courses/salesforce-certified-platform-developer-intro-cert
255810,https://www.pluralsight.com/courses/okta-administration-administration-troubleshooting-cert
255811,https://www.pluralsight.com/courses/servicenow-capturing-monitoring-slas
255812,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-implement-cloud-infrastructure-monitoring-strategy
255818,https://www.pluralsight.com/courses/windows-server-2016-storage-solutions
255819,https://www.pluralsight.com/courses/architecting-google-kubernetes-engine-foundations-5
255823,https://www.pluralsight.com/courses/using-xamarin-forms-shell
255827,https://www.pluralsight.com/courses/ps-live-2019-equality
255833,https://www.pluralsight.com/courses/windows-server-2022-security-management
255834,https://www.pluralsight.com/courses/fundamentals-citrix-workspace-environment-management-service
255835,https://www.pluralsight.com/courses/sdn-sd-wan-fundamentals-migrating-maintaining-solution
255837,https://www.pluralsight.com/courses/preparing-associate-cloud-engineer-examination
255845,https://www.pluralsight.com/courses/okta-administration-user-lifecycle-management-cert
255849,https://www.pluralsight.com/courses/enterprise-database-migration-1
255850,https://www.pluralsight.com/courses/comptia-itf-plus-security-cert
255861,https://www.pluralsight.com/courses/developing-alexa-skills
255862,https://www.pluralsight.com/courses/oracle-database-program-plsql-creating-packages-cert
255868,https://www.pluralsight.com/courses/moving-data-oracle
255869,https://www.pluralsight.com/courses/microsoft-azure-security-engineer-manage-azure-active-directory-identities
255882,https://www.pluralsight.com/courses/allthetalks-session-38
255884,https://www.pluralsight.com/courses/pluralsight-live-2020-beyond-java
255887,https://www.pluralsight.com/courses/designing-scalable-systems-aws
255888,https://www.pluralsight.com/courses/mitigate-threats-microsoft-defender-cert
255897,https://www.pluralsight.com/courses/oracle-database-program-plsql-creating-compound-ddl-event-database-triggers-cert
255902,https://www.pluralsight.com/courses/file-analysis-trufflehog
255911,https://www.pluralsight.com/courses/csharp-classes-methods-objects-loops
255913,https://www.pluralsight.com/courses/oracle-database-program-using-plsql-subprograms-cert
255924,https://www.pluralsight.com/courses/windows-server-2022-implement-manage-on-prem-hybrid-network-cert
255925,https://www.pluralsight.com/courses/azure-sap-workloads-designing-implementing-ha-disaster-recovery-cert
255930,https://www.pluralsight.com/courses/big-data-ldn-2020-meteomatics
255934,https://www.pluralsight.com/courses/covid-19-digital-epidemic-management
255937,https://www.pluralsight.com/courses/reliable-google-cloud-infrastructure-design-process-5
255942,https://www.pluralsight.com/courses/okta-certified-professional-intro-cert
255946,https://www.pluralsight.com/courses/oracle-database-program-plsql-working-packages-cert
255951,https://www.pluralsight.com/courses/salesforce-administration-sales-marketing-applications-cert
255952,https://www.pluralsight.com/courses/react-18-first-look
255962,https://www.pluralsight.com/courses/microsoft-azure-administrator-monitor-troubleshoot-vn
255963,https://www.pluralsight.com/courses/windows-10-maintaining-cert
255970,https://www.pluralsight.com/courses/say-goodbye-wagile
255972,https://www.pluralsight.com/courses/visualizing-data-snowflake
255973,https://www.pluralsight.com/courses/new-relic-fundamentals
255982,https://www.pluralsight.com/courses/exam-alert-implement-iot-solution-infrastructure-microsoft-azure
255995,https://www.pluralsight.com/courses/elm-zero-dot-19-fundamentals
256003,https://www.pluralsight.com/courses/ng-conf-2020-session-41
256004,https://www.pluralsight.com/courses/ng-conf-2020-session-35
256007,https://www.pluralsight.com/courses/pluralsight-live-2020-problem-little-programs
256020,https://www.pluralsight.com/courses/icagile-icp-tst-overview
256028,https://www.pluralsight.com/courses/integrating-automated-security-testing-tools
256030,https://www.pluralsight.com/courses/enterprise-cloud-strategy-big-picture
256034,https://www.pluralsight.com/courses/ng-conf-2020-session-36
256037,https://www.pluralsight.com/courses/microsoft-azure-solutions-architect-design-logging-monitoring-solution
256055,https://www.pluralsight.com/courses/cloud-operations-service-mesh-anthos-2
256070,https://www.pluralsight.com/courses/powerpoint-2021-essentials
256079,https://www.pluralsight.com/courses/evaluating-data-mining-model
256088,https://www.pluralsight.com/courses/word-2019-pro
256093,https://www.pluralsight.com/courses/pluralsight-live-2020-vuca
256113,https://www.pluralsight.com/courses/create-cloud-contact-center-amazon-connect
256130,https://www.pluralsight.com/courses/abts-fundamentals
256135,https://www.pluralsight.com/courses/microsoft-azure-iot-developer-manage-iot-devices-iot-hub
256138,https://www.pluralsight.com/courses/owasp-dependency-check-supply-chain-risk-management
256141,https://www.pluralsight.com/courses/windows-11-pro
256145,https://www.pluralsight.com/courses/getting-started-data-analysis-alteryx
256151,https://www.pluralsight.com/courses/oracle-database-program-working-composite-data-types-cert
256158,https://www.pluralsight.com/courses/microsoft-azure-workloads-migrating
256167,https://www.pluralsight.com/courses/estimating-team-most-value-work-matters
256169,https://www.pluralsight.com/courses/iiba-cca-operational-components-cert
256172,https://www.pluralsight.com/courses/oracle-database-program-writing-control-structures-cert
256176,https://www.pluralsight.com/courses/incident-response-network-analysis
256186,https://www.pluralsight.com/courses/salesforce-administration-object-manager-lightning-app-builder-cert
256196,https://www.pluralsight.com/courses/citrix-gateway-adc-deploying
256197,https://www.pluralsight.com/courses/monitoring-optimizing-queries-databricks-sql
256203,https://www.pluralsight.com/courses/execution-unicorn
256210,https://www.pluralsight.com/courses/microsoft-devops-solutions-communicating-collaborating-stakeholders
256231,https://www.pluralsight.com/courses/risk-identification-monitoring-analysis-sscp-cert
256237,https://www.pluralsight.com/courses/applying-to-organization-iiba-cbda-certification
256238,https://www.pluralsight.com/courses/overview-business-data-iiba-cbda-certification
256242,https://www.pluralsight.com/courses/teams-essentials-2022
256246,https://www.pluralsight.com/courses/set-analyzing-live-system-process-files
256257,https://www.pluralsight.com/courses/jakarta-ee-9-web-profile-big-picture
256259,https://www.pluralsight.com/courses/privilege-escalation-certify
256260,https://www.pluralsight.com/courses/packetbeat-detecting-anomalies-events
256264,https://www.pluralsight.com/courses/microsoft-edge-1
256265,https://www.pluralsight.com/courses/windows-10-20h2-update
256267,https://www.pluralsight.com/courses/splunk-9-optimizing-fields-tags-event-types
256273,https://www.pluralsight.com/courses/netbeans-ide-13-fundamentals
256274,https://www.pluralsight.com/courses/threat-intelligence-msticpy
256294,https://www.pluralsight.com/courses/vsphere-7-implementing-security-best-practices
256299,https://www.pluralsight.com/courses/fundamentals-network-virtualization
256311,https://www.pluralsight.com/courses/designing-data-visualizations
256335,https://www.pluralsight.com/courses/troubleshooting-sql-server-performance-spwholsactive
256340,https://www.pluralsight.com/courses/optimizing-apache-spark-databricks
256351,https://www.pluralsight.com/courses/build-object-detection-model-python
256359,https://www.pluralsight.com/courses/salesforce-administration-configuration-setup-cert
256362,https://www.pluralsight.com/courses/manage-account-access-salesforce-territory-mgmt
256365,https://www.pluralsight.com/courses/pci-dss-v4-whats-new
256366,https://www.pluralsight.com/courses/closing-the-plan-change-management
256371,https://www.pluralsight.com/courses/implementing-nutanix-high-availability-disaster-recovery-cert
256375,https://www.pluralsight.com/courses/networking-google-cloud-defining-implementing-networks-7
256380,https://www.pluralsight.com/courses/python-whats-new
256387,https://www.pluralsight.com/courses/azure-infrastructure-designing-implementing-sap-workloads-cert
256393,https://www.pluralsight.com/courses/css-flexbox-layout
256394,https://www.pluralsight.com/courses/oracle-database-program-procedures-parameters-cert
256396,https://www.pluralsight.com/courses/migrating-sap-workloads-azure-cert
256418,https://www.pluralsight.com/courses/penetration-testing-planning-scoping-recon
256422,https://www.pluralsight.com/courses/cloud-operations-service-mesh-anthos-3
256423,https://www.pluralsight.com/courses/sitecore-9-helix-website-building
256425,https://www.pluralsight.com/courses/perl-5-fundamentals
256429,https://www.pluralsight.com/courses/go-accessing-relational-databases
256431,https://www.pluralsight.com/courses/go-accessing-non-relational-databases
256432,https://www.pluralsight.com/courses/bottle-012-fundamentals
256434,https://www.pluralsight.com/courses/configuring-net-services-oracle-cert
256442,https://www.pluralsight.com/courses/msft-365-messaging-managing-mail-architecture
256443,https://www.pluralsight.com/courses/pluralsight-live-2020-certification-journey-google-cloud
256444,https://www.pluralsight.com/courses/pluralsight-live-2020-cloud-certifications-hands-on-labs
256445,https://www.pluralsight.com/courses/overview-certified-change-management
256446,https://www.pluralsight.com/courses/integration-services-fundamentals-part-two
256450,https://www.pluralsight.com/courses/rhel-8-operating-running-systems
256504,https://www.pluralsight.com/courses/servicenow-branding-instances-service-portals
256527,https://www.pluralsight.com/courses/advanced-searching-reporting-splunk-enterprise
256528,https://www.pluralsight.com/courses/ibm-security-qradar-functions-capabilities
256531,https://www.pluralsight.com/courses/data-strategy-business-strategy-executive-briefing
256533,https://www.pluralsight.com/courses/tcl-fundamentals
256541,https://www.pluralsight.com/courses/comptia-itf-plus-software-development-databases-cert
256543,https://www.pluralsight.com/courses/snort-extensions-frameworks-integrations
256548,https://www.pluralsight.com/courses/abap-workbench-big-picture
256556,https://www.pluralsight.com/courses/okta-administration-identity-access-management-cert
256557,https://www.pluralsight.com/courses/splunk-9-configuring-administering-splunk-indexer-clusters
256561,https://www.pluralsight.com/courses/extjs-desktop-fundamentals
256573,https://www.pluralsight.com/courses/spring-framework-5-debugging-error-handling
256574,https://www.pluralsight.com/courses/salesforce-administration-service-support-applications-cert
256575,https://www.pluralsight.com/courses/windows-10-connectivity-storage-configuring-cert
256576,https://www.pluralsight.com/courses/comptia-linux-plus-system-management-cert
256579,https://www.pluralsight.com/courses/iiba-cca-data-security-concepts-cert
256584,https://www.pluralsight.com/courses/xamarin-forms-5-fundamentals
256585,https://www.pluralsight.com/courses/linkerd-service-mesh-getting-started
256588,https://www.pluralsight.com/courses/business-transformation-google-cloud-1
256591,https://www.pluralsight.com/courses/comptia-security-plus-exam-briefing
256593,https://www.pluralsight.com/courses/microsoft-teams-troubleshooting-file-issues-cert
256594,https://www.pluralsight.com/courses/msft-365-identity-services-office-365-workloads-applications
256597,https://www.pluralsight.com/courses/cct-data-center-cisco-data-center-basics-cert
256598,https://www.pluralsight.com/courses/cct-data-center-certification-intro-cert
256600,https://www.pluralsight.com/courses/taking-the-exam-certified-analytics-professional
256607,https://www.pluralsight.com/courses/couchcon-innovation-ninja
256612,https://www.pluralsight.com/courses/docker-swarm-getting-started
256632,https://www.pluralsight.com/courses/mining-data-variable-dependencies
256641,https://www.pluralsight.com/courses/identify-requirements-solution-features-performance-licensing-dp-500
256642,https://www.pluralsight.com/courses/big-data-ldn-2020-advising-data-science-projects
256645,https://www.pluralsight.com/courses/preparing-professional-cloud-architect-journey-1
256647,https://www.pluralsight.com/courses/service-orchestration-choreography-google-cloud
256648,https://www.pluralsight.com/courses/how-google-does-machine-learning-4
256649,https://www.pluralsight.com/courses/architecting-google-kubernetes-engine-foundations-7
256650,https://www.pluralsight.com/courses/google-cloud-fundamentals-aws-professionals-3
256651,https://www.pluralsight.com/courses/google-cloud-fundamentals-azure-professionals-core-infrastructure-4
256652,https://www.pluralsight.com/courses/architecting-google-kubernetes-engine-workloads-7
256653,https://www.pluralsight.com/courses/preparing-associate-cloud-engineer-journey-6
256670,https://www.pluralsight.com/courses/rhcs-openshift-administration-configuring-networking-storage-cert
256678,https://www.pluralsight.com/courses/recommendation-systems-tensorflow-google-cloud
256692,https://www.pluralsight.com/courses/network-basics-python
256704,https://www.pluralsight.com/courses/microsoft-teams-configure-device-network-settings-cert
256705,https://www.pluralsight.com/courses/splunk-9-correlating-events-transactions
256709,https://www.pluralsight.com/courses/aws-sysops-admin-implement-networking-features-connectivity
256715,https://www.pluralsight.com/courses/ios-android-mobile-devices-microsoft-intune-managing
256718,https://www.pluralsight.com/courses/manage-palo-alto-firewalls-panorama-implement-high-availability
256721,https://www.pluralsight.com/courses/vsphere-7-managing-vsphere-resources
256740,https://www.pluralsight.com/courses/java-se-8-programmer-creating-using-arrays-1z0-808-cert
256744,https://www.pluralsight.com/courses/network-security-monitoring-suricata
256749,https://www.pluralsight.com/courses/modern-desktops-policies-profiles
256750,https://www.pluralsight.com/courses/optimizing-google-cloud-costs
256752,https://www.pluralsight.com/courses/deploy-citrix-daas-google-cloud
256766,https://www.pluralsight.com/courses/microsoft-teams-ignite-2022-it-ops-sessions
256767,https://www.pluralsight.com/courses/splunk-9-splunk-security-introduction
256789,https://www.pluralsight.com/courses/rhcs-advanced-automation-ansible-tower-mastering-cert
256794,https://www.pluralsight.com/courses/working-azure-databricks-programmatically
256796,https://www.pluralsight.com/courses/sharing-feedback-difficult-personalities
256800,https://www.pluralsight.com/courses/devseccon24-evolution-software-supply-chain-attack
256801,https://www.pluralsight.com/courses/devseccon24-pull-request-etiquette
256808,https://www.pluralsight.com/courses/allthetalks-session-29
256810,https://www.pluralsight.com/courses/splunk-9-performing-basic-splunk-searches
256814,https://www.pluralsight.com/courses/ibm-security-qradar-incident-investigation
256815,https://www.pluralsight.com/courses/extending-business-processes-plug-ins-power-platform-cert
256817,https://www.pluralsight.com/courses/extending-power-platform-user-experience
256820,https://www.pluralsight.com/courses/firebase-build-big-picture
256821,https://www.pluralsight.com/courses/managing-tablespaces-datafiles-oracle
256822,https://www.pluralsight.com/courses/getting-started-google-kubernetes-engine-8
256823,https://www.pluralsight.com/courses/continuous-monitoring-big-picture-2022
256824,https://www.pluralsight.com/courses/fiddler-classic-5-fundamentals
256834,https://www.pluralsight.com/courses/architecting-google-kubernetes-engine-foundations-6
256837,https://www.pluralsight.com/courses/working-semi-structured-data-snowflake
256847,https://www.pluralsight.com/courses/understanding-ableism-workplace
256849,https://www.pluralsight.com/courses/swiftui-building-ios-user-interfaces
256862,https://www.pluralsight.com/courses/debugging-testing-publishing-flutter-app
256886,https://www.pluralsight.com/courses/administering-clusters-configuring-policies-databricks-service
256891,https://www.pluralsight.com/courses/introduction-citrix-secure-private-access
256898,https://www.pluralsight.com/courses/allthetalks-session-66
256912,https://www.pluralsight.com/courses/specialized-engineering-healthcare-facilities
256913,https://www.pluralsight.com/courses/no-estimates-way-forcast
256915,https://www.pluralsight.com/courses/python-network-activity-packet-analysis
256916,https://www.pluralsight.com/courses/techskills-day-2021-session-01
256924,https://www.pluralsight.com/courses/specialized-hunts-threat-hunting-active-directory
256929,https://www.pluralsight.com/courses/lateral-movement-crackmapexec
256930,https://www.pluralsight.com/courses/creating-chatbots-microsoft-power-virtual-agents
256947,https://www.pluralsight.com/courses/live-europe-2020-kubernetes
256950,https://www.pluralsight.com/courses/vmware-vsan-getting-started
256952,https://www.pluralsight.com/courses/ng-conf-2020-session-37
256970,https://www.pluralsight.com/courses/how-google-does-machine-learning-3
256971,https://www.pluralsight.com/courses/google-cloud-fundamentals-azure-professionals-core-infrastructure-1
256972,https://www.pluralsight.com/courses/google-cloud-fundamentals-aws-professionals-1
256973,https://www.pluralsight.com/courses/building-no-code-apps-appsheet-foundations-3
256974,https://www.pluralsight.com/courses/preparing-associate-cloud-engineer-journey-5
256976,https://www.pluralsight.com/courses/eliminating-bias-prejudices-stereotyping-understanding-others
256995,https://www.pluralsight.com/courses/scala-type-classes-parameterization
257008,https://www.pluralsight.com/courses/ubuntu-linux-administration-operation-running-systems-cert
257016,https://www.pluralsight.com/courses/integration-services-fundamentals
257027,https://www.pluralsight.com/courses/administering-service-support-applications-salesforce
257028,https://www.pluralsight.com/courses/java-se-8-programmer-working-methods-encapsulation-1z0-808-cert
257030,https://www.pluralsight.com/courses/rhcs-openshift-administration-users-policies-resource-access-cert
257031,https://www.pluralsight.com/courses/rhcs-openshift-administration-cluster-scaling-pod-scheduling-cert
257036,https://www.pluralsight.com/courses/exam-alert-design-monitoring-msft-azure
257042,https://www.pluralsight.com/courses/microsoft-azure-app-services-big-picture
257055,https://www.pluralsight.com/courses/implement-security-azure-data-lakes
257056,https://www.pluralsight.com/courses/certified-kubernetes-security-specialist-exam-introduction-cert
257057,https://www.pluralsight.com/courses/kubernetes-security-cluster-setups-cert
257060,https://www.pluralsight.com/courses/java-working-selected-classes-api-java-se-8-programmer-1z0-808-cert
257063,https://www.pluralsight.com/courses/cisco-enterprise-networks-troubleshooting-ospf-eigrp-ipv6
257067,https://www.pluralsight.com/courses/specialized-hunts-threat-hunting-mail-servers
257068,https://www.pluralsight.com/courses/fireside-chat-gary-feierabend-manulife
257070,https://www.pluralsight.com/courses/digital-transformation-ipo-introducing-ws-1
257071,https://www.pluralsight.com/courses/build-azure-skills-microsoft-learn-pluralsight
257075,https://www.pluralsight.com/courses/keynote-sejal-amin-khoros
257076,https://www.pluralsight.com/courses/fireside-chat-allison-horn-accenture
257082,https://www.pluralsight.com/courses/chaos-conf-session-13
